id,person_id,role,character
ts42263,382,ACTOR,Katsutoshi Nakazawa
ts42263,132,ACTOR,Atsushi Kimishita
ts42263,85702,ACTOR,Kiichi Ooshiba
ts42263,380,ACTOR,Chikako Ubukata
ts42263,138,ACTOR,Yuuta Usui
ts42263,85709,ACTOR,Hiroyuki Kurusu
ts42263,131,ACTOR,Sho Nakijin
ts42263,858477,ACTOR,Naoki Shiratori
ts42263,97171,ACTOR,Jiro Haibara
ts42263,85352,ACTOR,Jin Kazama (voice)
ts38708,97171,ACTOR,三好
ts38708,45308,ACTOR,结城中佐
ts38708,112298,ACTOR,nan
ts38708,462,ACTOR,佐久间中尉
ts38708,57417,ACTOR,辛西娅·格伦
ts38708,39335,ACTOR,玛丽·托雷斯
ts38708,30768,ACTOR,甘利
ts38708,94526,ACTOR,小田切
ts38708,94292,ACTOR,神永
ts82050,132,ACTOR,Nobuyuki Sanada (voice)
ts82050,14001,ACTOR,Yukimura Sanada (voice)
ts82050,103293,ACTOR,kunoichi
ts82050,249,ACTOR,katou kiyomasa
ts82050,7440,ACTOR,masamune date
ts82050,727904,ACTOR,sakon shima
ts82050,30777,ACTOR,hideyoshi toyotomi
ts41927,229790,ACTOR,Suzukaze Aoba
ts41927,4276,ACTOR,Hazuki Shizuku
ts41927,208,ACTOR,Tooyama Rin
ts41927,229792,ACTOR,Ahagon Umiko
ts41927,229795,ACTOR,Iijima Yun
ts41927,3590,ACTOR,Yagami Kou
ts41927,229793,ACTOR,Sakura Nene
ts41927,229794,ACTOR,Shinoda Hajime
ts41927,229789,ACTOR,Takimoto Hifumi
ts41927,727517,ACTOR,Hoshikawa Hotaru
ts41021,816719,DIRECTOR,nan
ts43871,396,ACTOR,Shizuno Urushibara (voice)
ts43871,3597,ACTOR,Satsuki Ranjou (voice)
ts43871,90689,ACTOR,Moroha Haimura (voice)
ts43871,35877,ACTOR,Haruka Momochi (voice)
ts43871,11176,ACTOR,Maya Shimon (voice)
ts43871,58641,ACTOR,Andou Suruga (voice)
ts43871,140,ACTOR,Katia Eskevna Honda (voice)
ts43871,103135,ACTOR,Angela Johnson (voice)
ts43871,1288938,ACTOR,Vashrisa Yuryevna Mostovaya (voice)
ts43871,14002,ACTOR,Luu Djishin (voice)
ts43871,378,ACTOR,Urushibara Tadanori (voice)
ts43871,726162,ACTOR,Sophia Mertesacker (voice)
ts43871,654009,ACTOR,Yuri Oregvitch Zhirkov (voice)
ts43871,35990,ACTOR,Elena Alshavina (voice)
ts43871,145,ACTOR,Ariena Highbury (voice)
ts43871,873712,ACTOR,Gen Isurugi (voice)
ts43871,84497,ACTOR,Charies Saint-Germain (voice)
ts43871,330,ACTOR,Tarou Tanaka (voice)
ts43871,5174,ACTOR,Sir Edward Lambert (voice)
ts43871,375,ACTOR,Tokiko Kanzaki (voice)
ts43871,85543,ACTOR,Jin Isurugi (voice)
ts43871,42371,ACTOR,Mari Yotsukado (voice)
ts38714,1424627,ACTOR,Koharun (voice)
ts38714,5179,ACTOR,Lion
ts38714,863383,ACTOR,Masaki
ts38714,698729,ACTOR,Mitsumune
ts38714,85458,ACTOR,Valkana
ts38714,1041412,ACTOR,Jack
ts38714,97287,ACTOR,Lovepon
ts38714,1173429,ACTOR,Maimai
ts38714,603019,ACTOR,Mikage Yura
ts38714,101593,ACTOR,Nanko
ts38714,157499,ACTOR,Hayato
ts74785,22310,ACTOR,Asahi Kuromine
ts74785,200070,ACTOR,Yoko Shiragami
ts74785,207,ACTOR,Nagisa Aizawa
ts74785,35990,ACTOR,Mikan Akemi
ts74785,156370,ACTOR,Shiho Shishido
ts74785,97298,ACTOR,Akane Koumoto
ts74785,253788,ACTOR,Akari Koumoto
ts74785,5174,ACTOR,Sakurada
ts74785,97171,ACTOR,Shimada
ts74785,10894,ACTOR,Genjirou Shirogami
ts74785,990006,ACTOR,Fuku-chan
ts74785,98423,ACTOR,Okada
ts56684,675489,ACTOR,Satsuki Nakano
ts56684,106871,ACTOR,Haruki Nakano
ts56684,100707,ACTOR,Mutsuki Nakano
ts56684,100897,ACTOR,Uzuki Nakano
ts56684,97290,ACTOR,Yayoi Nakano
ts38790,868923,ACTOR,Chika Takami (voice)
ts38790,938157,ACTOR,Riko Sakurauchi (voice)
ts38790,938156,ACTOR,Kanan Matsuura (voice)
ts38790,176072,ACTOR,Dia Kurosawa (voice)
ts38790,916478,ACTOR,You Watanabe (voice)
ts38790,916479,ACTOR,Yoshiko Tsushima (voice)
ts38790,916480,ACTOR,Hanamaru Kunikida (voice)
ts38790,278445,ACTOR,Mari Ohara (voice)
ts38790,916482,ACTOR,Ruby Kurosawa (voice)
ts52835,1388537,ACTOR,Tooru Utsubari (voice)
ts52835,1388552,ACTOR,Tōichi Tōin (voice)
ts52835,104709,ACTOR,Oo Paipai (voice)
ts52835,11396,ACTOR,Hikaru Isago (voice)
ts52835,21512,ACTOR,Simon Fubuki (voice)
ts52835,96679,ACTOR,Min-chan (voice)
ts52835,816179,ACTOR,Bōichi (voice)
ts52835,145,ACTOR,Jūichi (voice)
ts52835,60813,ACTOR,Selfish Governor (voice)
ts52835,29695,ACTOR,Electro Beast (voice) / Street Vendor (voice) / Sweater Beast (voice)
ts52835,61030,ACTOR,Chinese Tohoku Muffler (voice)
ts52835,939865,ACTOR,Hong Kong Police (voice)
ts52835,30775,ACTOR,Chūichi (voice) / Ryuichi (voice)
ts52835,731256,ACTOR,Futaba Hanaya (voice)
ts52835,94626,ACTOR,Shifu (voice)
ts52955,142,ACTOR,玛丽妲·克鲁兹
ts52955,97176,ACTOR,卡迪亚斯·比斯特
ts52955,39330,ACTOR,安杰罗·扎乌帕
ts52955,11288,ACTOR,米珂特·巴奇
ts52955,12003,ACTOR,巴纳吉·林克斯
ts52955,97338,ACTOR,弗尔·伏朗托
ts52955,314,ACTOR,米涅芭·拉奥·扎比
ts52955,138262,DIRECTOR,nan
ts43892,85352,ACTOR,Yū Mononobe (voice)
ts43892,57865,ACTOR,Iris Freyja (voice)
ts43892,99811,ACTOR,Mitsuki Mononobe (voice)
ts43892,4575,ACTOR,Lisa Highwalker (voice)
ts43892,11175,ACTOR,Firill Crest (voice)
ts43892,100897,ACTOR,Ariella Lu (voice)
ts43892,663375,ACTOR,Ren Miyazawa (voice)
ts43892,140,ACTOR,Tear Lightning (voice)
ts43892,39331,ACTOR,Kill Surt Musperheim (voice)
ts43892,130,ACTOR,Honoka Tachikawa (voice)
ts43892,663371,ACTOR,Miyako Shinomiya (voice)
ts43892,7440,ACTOR,Loki Yozenheim (voice)
ts53930,182330,ACTOR,Kenji Gion (voice) (Main Character)
ts53930,4278,ACTOR,Mutsumi Hachiooju (Main Character)
ts53930,94526,ACTOR,Takuya Sekizan (Main Character)
ts53930,1179183,ACTOR,Sumiaki Iwashimizu (Main Character)
ts53930,100660,ACTOR,Kenya Horikawa
ts53930,873052,ACTOR,Natsuki Ise
ts53930,279203,ACTOR,Yuusaku Suwa
ts53930,851997,ACTOR,Hirokuni Kasuga
ts53930,1179151,ACTOR,Yoshiki Hirano
ts53930,253571,ACTOR,Takeo Atsuta
ts53930,239204,ACTOR,Toshinosuke Matsuo
ts53930,329760,ACTOR,Umeno Hoakari
ts53930,127958,ACTOR,Kumio Hisakawa
ts53930,1174077,ACTOR,Kooichirou Kashima
ts53930,113042,ACTOR,Shunsuke Futami
ts53930,1179114,ACTOR,Shouta Kibi
ts53930,1179120,ACTOR,Shinosuke Hyousu
ts53930,36373,ACTOR,Renpei Sukura
ts53930,200593,ACTOR,Kousuke Marodou
ts53930,157548,ACTOR,Shota Adachigahara
ts53930,75908,ACTOR,Satoshi Yoshida
ts53930,47019,ACTOR,Etsugo Ooharano
ts53930,698729,ACTOR,Machio Sumiyoshi
ts53930,764625,ACTOR,Raita Kamou
ts53930,315,ACTOR,Atsushi Miyuki
ts53930,274,ACTOR,Koutarou Tsukinaka
ts53930,250843,ACTOR,Toshirou Wada
ts53930,1179119,ACTOR,Eiichi Hirota
ts53930,97892,ACTOR,Kokuto Kirishima
ts53930,137930,ACTOR,Masaru Ebumi
ts53930,30776,ACTOR,Ryuujin Zanba
ts53930,1179153,ACTOR,Yuutaka Shinshi
ts53930,157501,ACTOR,Isao Kifune
ts53930,274558,ACTOR,Hikaru Sano
ts53930,1179168,ACTOR,Taichi Oohie
ts53930,872322,ACTOR,Taihei Nooka
ts53930,416,ACTOR,Mitsuo Hanadate
ts53930,926354,ACTOR,Tomomichi Takebe
ts53930,103220,ACTOR,Yoichi Goshozome
ts53930,85352,ACTOR,Shou Mikado
ts53930,1179182,ACTOR,Sueyoshi Mikami
ts53930,11256,ACTOR,Sekito Kirishima
ts53930,1179181,ACTOR,Susumu Kitamachi
ts53930,10894,ACTOR,Tadakazu Taira
ts53930,30683,ACTOR,Shingo Komori
ts53930,741434,ACTOR,Youto Keta
ts52836,599345,ACTOR,Nico
ts52836,380267,ACTOR,Rock
ts52836,826547,ACTOR,Juugo
ts52836,462,ACTOR,Hajime Sugoroku
ts52836,39330,ACTOR,Uno
ts47701,3590,ACTOR,Sayuri Muranushi
ts47701,11288,ACTOR,Hana Miyakoshi
ts47701,3736,ACTOR,Shiho Kamakura
ts47701,85543,ACTOR,Daisuke Higashida
ts47701,12003,ACTOR,Masahiro Adachi
ts47701,389,ACTOR,Kisaki Kondou
ts47701,97171,ACTOR,Takuya Kouno
ts75926,132748,ACTOR,Kangoshi Sukizou
ts75926,339,ACTOR,Shinnai Ryou
ts75926,1174346,ACTOR,Kangoshi Asuna
ts75926,35877,ACTOR,Kangoshi Himeru
ts75926,3590,ACTOR,Kangoshi Iyashi
ts75926,729755,DIRECTOR,nan
ts52962,604184,ACTOR,Poco (voice)
ts52962,85543,ACTOR,Souta Tawara (voice)
ts52962,249,ACTOR,Shinobu Nakajima (voice)
ts52872,253794,ACTOR,Izetta (voice)
ts52872,130,ACTOR,Ortfiné 'Finé' Fredericka von Eylstadt (voice)
ts52872,94526,ACTOR,Basler (voice)
ts52872,11175,ACTOR,Elvira (voice)
ts52872,30778,ACTOR,Bergmann (voice)
ts52872,156370,ACTOR,Bianca (voice)
ts52872,98423,ACTOR,Elliott (voice)
ts52872,378,ACTOR,Goerz (voice)
ts52872,97175,ACTOR,Hans (voice)
ts52872,123541,ACTOR,Hermann (voice)
ts52872,317014,DIRECTOR,nan
ts42549,85352,ACTOR,Hiiro (voice)
ts42549,97298,ACTOR,Salahto (voice)
ts42549,110159,ACTOR,Tomitte (voice)
ts42549,35877,ACTOR,Erin (voice)
ts42549,99811,ACTOR,Mumū (voice)
ts42549,380,ACTOR,Sharisharu (voice)
ts42549,85708,ACTOR,Bachroppa (voice)
ts42549,39912,ACTOR,Nambuuko (voice)
ts42549,30776,ACTOR,Giiru (voice)
ts42549,39913,ACTOR,Palupa (voice)
ts42549,174114,ACTOR,Ragout (voice)
ts53043,4278,ACTOR,Hiroshi
ts53043,4276,ACTOR,Mika
ts53043,88747,ACTOR,Takeshi
ts53043,123,ACTOR,Takurou
ts53043,36372,ACTOR,Narration
ts43887,379,ACTOR,Akagi
ts43887,97893,ACTOR,Fubuki
ts43887,4604,ACTOR,Kaga
ts43887,57865,ACTOR,Mutsuki
ts43887,94527,ACTOR,Akatsuki/Hibiki/Ikazuchi/Inazuma
ts43887,92457,ACTOR,Atago/Kongou
ts43887,694440,ACTOR,Kitakami/Ooi
ts43887,140,ACTOR,Jintsuu/Mutsu/Nagato/Naka/Sendai/Shimakaze
ts43887,3597,ACTOR,Yamato
ts43887,317752,ACTOR,Yubari
ts36717,57204,ACTOR,Akagi
ts36717,120853,ACTOR,nan
ts36717,6995,ACTOR,nan
ts36717,64387,ACTOR,nan
ts36717,366648,DIRECTOR,nan
ts36717,728761,DIRECTOR,nan
ts38787,88330,ACTOR,Kotarou Tennouji (voice)
ts38787,4276,ACTOR,Akane Senri (voice)
ts38787,3983,ACTOR,Kotori Kanbe (voice)
ts38787,11175,ACTOR,Kagari (voice)
ts38787,589398,ACTOR,Lucia Konohana (voice)
ts38787,382,ACTOR,Sakuya Ootori (voice)
ts38787,157626,ACTOR,Haruhiko Yoshino (voice)
ts38787,724960,ACTOR,Chihaya Ootori (voice)
ts38787,589399,ACTOR,Shizuru Nakatsu (voice)
ts38787,332400,ACTOR,Tōka Nishikujō (voice)
ts36690,97889,ACTOR,Uzuki Shimamura (voice)
ts36690,97894,ACTOR,Chieri Ogata (voice)
ts36690,35877,ACTOR,Ranko Kanzaki (voice)
ts36690,97895,ACTOR,Rika Jougasaki (voice)
ts36690,94527,ACTOR,Minami Nitta (voice)
ts36690,97178,ACTOR,Miku Maekawa (voice)
ts36690,97898,ACTOR,Kirari Moroboshi (voice)
ts36690,97890,ACTOR,Rin Shibuya (voice)
ts36690,97891,ACTOR,Mio Honda (voice)
ts36690,40659,ACTOR,Miria Akagi (voice)
ts36690,97893,ACTOR,"Anastasia ""Anya"" (voice)"
ts36690,5179,ACTOR,Anzu Futaba (voice)
ts36690,97892,ACTOR,Producer (voice)
ts36690,4607,ACTOR,Chihiro Senkawa (voice)
ts36690,97896,ACTOR,Riina Tada (voice)
ts36690,97897,ACTOR,Kanako Mimura (voice)
ts53252,97287,ACTOR,Hikari
ts42212,11175,ACTOR,Miyu (voice)
ts42212,12397,ACTOR,Daru (voice)
ts42212,147252,ACTOR,Tomoka (voice)
ts42212,10935,ACTOR,Miyu's Mother (voice)
ts44943,4575,ACTOR,nan
ts44943,132,ACTOR,nan
ts44943,11406,ACTOR,nan
ts44943,131,ACTOR,nan
ts44943,22310,ACTOR,nan
ts43211,249,ACTOR,Sosuke Banba
ts43211,123541,ACTOR,Masaki Kimura
ts42317,96676,ACTOR,Kōri no joō
ts42317,1059446,ACTOR,Hanabi
ts42317,731149,ACTOR,Inaho
ts42317,100591,ACTOR,Fuyu-Shogun
ts42317,744822,ACTOR,Urara
ts42317,780539,DIRECTOR,nan
ts77087,156370,ACTOR,Shuri Komori (voice)
ts77087,254383,ACTOR,Masako Negishi (voice)
ts77087,206,ACTOR,Megumi Nishitori (voice)
ts77087,258766,ACTOR,Kurou Otani (voice)
ts52886,94527,ACTOR,Dōna (voice)
ts52886,39335,ACTOR,Ril (voice)
ts52886,273724,ACTOR,Nanashi (voice)
ts52886,85543,ACTOR,Kurenai Satomi (voice)
ts52886,103486,ACTOR,Hanna Mikage (voice)
ts52886,100138,ACTOR,Shō Narumi (voice)
ts52886,104827,ACTOR,Kiyoi Mizushima (voice)
ts52886,401935,ACTOR,Suzuko Homura (voice)
ts52886,247,ACTOR,Yukime (voice)
ts52886,3737,ACTOR,Sō Sumida (voice)
ts52886,138986,ACTOR,Kagari Yukino (voice)
ts52886,4604,ACTOR,Chinatsu Morikawa (voice)
ts52886,100139,ACTOR,Guzuko (voice)
ts52886,4575,ACTOR,Mel (voice)
ts52886,100912,ACTOR,Aya (voice)
ts52886,601192,DIRECTOR,nan
ts134515,838927,ACTOR,Hakone
ts134515,137930,ACTOR,Touya
ts134515,97298,ACTOR,Haruna
ts134515,731149,ACTOR,Miya
ts134515,183304,ACTOR,Aki
ts134515,3597,ACTOR,Ashinoko
ts134515,396,ACTOR,Goura
ts53096,11256,ACTOR,Ren Homura
ts53096,113042,ACTOR,Oragon
ts53096,589639,ACTOR,Aoi Mizusawa
ts53096,3590,ACTOR,Lucifer
ts53096,137930,ACTOR,Ryouma Sakamoto
ts53096,102943,ACTOR,Napoleon
ts53096,132,ACTOR,Haruma Kagutsuchi
ts53096,211,ACTOR,Cherry Spirit Sakura
ts42365,94292,ACTOR,Shun Shimotsuki
ts42365,157494,ACTOR,Koi Kisaragi
ts42365,680634,ACTOR,Rui Minazuki
ts42365,397340,ACTOR,Yoru Nagatsuki
ts42365,39330,ACTOR,You Hazuki
ts42365,94526,ACTOR,Arata Uzuki
ts42365,275,ACTOR,Haru Yayoi
ts42365,97175,ACTOR,Aoi Satsuki
ts42365,11283,ACTOR,Kakeru Shiwasu
ts53098,171053,ACTOR,nan
ts53098,138,ACTOR,nan
ts53098,968953,ACTOR,nan
ts53098,803736,DIRECTOR,nan
ts66513,104825,ACTOR,Commander Black
ts66513,1493637,ACTOR,Alien Pegassa
ts66513,669211,ACTOR,Silver Bloome
ts66513,97974,ACTOR,Nova
ts66513,100897,ACTOR,Pigmon
ts66513,11176,ACTOR,Gatanothor
ts66513,253790,ACTOR,Agira
ts66513,278445,ACTOR,Miclas
ts66513,209,ACTOR,Zetton
ts66513,5179,ACTOR,Red King
ts66513,35982,ACTOR,Eleking
ts66513,104788,ACTOR,Gomora
ts66513,249758,ACTOR,King Joe
ts66513,655263,ACTOR,Alien Guts
ts66513,99811,ACTOR,Bemstar
ts66513,822007,DIRECTOR,nan
ts53273,126383,ACTOR,Endou
ts53273,94527,ACTOR,Hasegawa Sumika
ts53273,97290,ACTOR,Kanbayashi Shiori
ts53273,4276,ACTOR,Machida Sawako
ts53273,727384,DIRECTOR,nan
ts42323,208,ACTOR,Futaba Ooki (大木 双葉) (Voice) (Main Character)
ts42323,102943,ACTOR,Hikari Kohinata (小日向 光) (Voice) (Main Character)
ts42323,104827,ACTOR,Ai Ninomiya (二宮 愛) (Voice) (Main Character)
ts42323,97304,ACTOR,Makoto Ninomiya (二宮 誠) (Voice) (Main Character)
ts42323,86149,ACTOR,Kino Kohinata
ts42323,103486,ACTOR,Cha-Komon
ts42323,3983,ACTOR,Chizuru Himeno
ts42323,104139,ACTOR,Akane Mizunashi
ts42323,381,ACTOR,Principal
ts42323,97287,ACTOR,Kotori Misaki
ts42323,816807,ACTOR,Kokoro Misaki
ts42323,94527,ACTOR,Kodama Kohinata / Hime
ts42323,127958,ACTOR,Mamoru Towano
ts42323,133,ACTOR,Peter
ts42323,39335,ACTOR,Mato Katori
ts78140,863383,ACTOR,Usa-tan
ts78140,103556,ACTOR,Nya-tan
ts78140,97171,ACTOR,Amado Takeru
ts78140,10869,ACTOR,Chuu-tan
ts78140,35877,ACTOR,Dora-tan
ts78140,103557,ACTOR,Inu-tan
ts78140,229794,ACTOR,Kii-tan
ts78140,376,ACTOR,Mei-tan
ts78140,96462,ACTOR,Mo-tan
ts78140,1685062,ACTOR,Piyo-tan
ts78140,247,ACTOR,Shaa-tan
ts78140,100887,ACTOR,Shima-tan
ts78140,206,ACTOR,Uma-tan
ts78140,235437,ACTOR,Uri-tan
ts53069,731149,ACTOR,Hokuto Itsumo (voice)
ts53069,249965,ACTOR,Mune Ōmune (voice)
ts53069,1172769,ACTOR,Kiruka Ushirode (voice)
ts53069,816179,ACTOR,Hanabi Tenka (voice)
ts53069,235437,ACTOR,Koyori Tsumujikaze (voice)
ts53069,182726,ACTOR,Agari Kamiya (voice)
ts42350,43854,ACTOR,中村俊明
ts42350,85458,ACTOR,白鸟勇次郎
ts42350,157494,ACTOR,上田明
ts42350,5174,ACTOR,坂口亮
ts42350,94527,ACTOR,西原留美
ts42350,667960,DIRECTOR,nan
ts41183,200593,ACTOR,Shinichirou Asano (voice)
ts41183,4277,ACTOR,Sakuya Shimazu (voice)
ts41183,97298,ACTOR,Suseri Shimazu (voice)
ts41183,145197,ACTOR,Tamako (voice)
ts38738,4277,ACTOR,Minami Tani (Voice)
ts38738,698701,ACTOR,Yuu Aizawa (Voice)
ts38738,229793,ACTOR,Mai Kawai (Voice)
ts38738,104826,ACTOR,Fuyumi Fukagawa (Voice)
ts38738,654009,ACTOR,Noa Sakura (Voice)
ts38738,673478,ACTOR,Ami Sakura (Voice)
ts38738,35882,ACTOR,Mana Kawai (Voice)
ts39020,59886,ACTOR,Elel (Main Character)
ts39020,273,ACTOR,Saya Sougetsu (Main Character)
ts39020,882138,ACTOR,Code Omega 77 Stella (Main Character)
ts39020,317752,ACTOR,Nya Lapucea (Main Character)
ts39020,99810,ACTOR,Almaria (Main Character)
ts39020,140,ACTOR,Eins Exaura
ts39020,11175,ACTOR,Code Omega 46 Xenia
ts39020,94468,ACTOR,Dr. Michael
ts39020,830233,ACTOR,Sofina
ts39020,4287,ACTOR,Code Omega 33 Carene
ts39020,97895,ACTOR,Mayuka Sanagi
ts39020,204,ACTOR,Code Omega 00 Yufila
ts39020,130,ACTOR,Aurora
ts39020,1180168,ACTOR,Clara
ts39020,396,ACTOR,Ramiel
ts39020,97893,ACTOR,Ageha Sanagi
ts39020,730148,ACTOR,Ruby
ts39020,106872,ACTOR,Amane Ayashiro
ts39020,39335,ACTOR,Aoi Mikage
ts39020,863383,ACTOR,Miumi Hinata
ts133840,97293,ACTOR,Chiharu Kashima (voice)
ts133840,157499,ACTOR,Toyohi Utsumi (voice)
ts133840,852337,ACTOR,Zao (voice)
ts133840,868806,ACTOR,Takamiya (voice)
ts133840,831941,ACTOR,Koyami (voice)
ts133840,868807,ACTOR,Kurose (voice)
ts133840,1143770,DIRECTOR,nan
ts52848,599729,ACTOR,Shokatsu Mumei  (voice)
ts52848,92708,ACTOR,Ms. Ou
ts52848,3590,ACTOR,Anri (voice)
ts52848,11377,ACTOR,Rinu Shu (voice)
ts52848,145,ACTOR,Koui Ou (voice)
ts52848,35990,ACTOR,Haku Ryuu (voice)
ts52848,156844,ACTOR,Jun (voice)
ts52848,139,DIRECTOR,nan
ts52957,94292,ACTOR,Sakuya Mitsurugi (voice)
ts52957,22310,ACTOR,Yoshiki Maeda (voice)
ts52957,655603,ACTOR,Teruhiko Saionji (voice)
ts52957,30776,ACTOR,Jirou (voice)
ts43264,314170,DIRECTOR,nan
ts46812,604184,ACTOR,Miki Ishimoto (voice)
ts46812,395,ACTOR,Hermes (voice)
ts46812,132,ACTOR,Mars (voice)
ts46812,143,ACTOR,Medici (voice)
ts46812,249,ACTOR,Saint George (voice)
ts42985,852449,DIRECTOR,nan
ts53021,115686,ACTOR,nan
ts53021,96462,ACTOR,nan
ts53021,104352,ACTOR,nan
ts53021,296811,ACTOR,DEN-TAN
ts53021,619892,ACTOR,nan
ts43046,103880,ACTOR,Kurashina Asuka (voice)
ts43046,92197,ACTOR,Tobisawa Misaki (voice)
ts43046,97895,ACTOR,Arisaka Mashiro (voice)
ts43046,59887,ACTOR,Ichinose Rika (voice)
ts43046,4278,ACTOR,Hinata Masaya (voice)
ts43046,102258,ACTOR,Aoyagi Madoka (voice)
ts43046,7084,ACTOR,Aoyagi Shion (voice)
ts43046,137,ACTOR,Satouin Reiko (voice)
ts43046,100138,ACTOR,Shindou Kazunari (voice)
ts43046,108820,ACTOR,Hosaka Minori (voice)
ts43046,340,ACTOR,Kagami Aoi (voice)
ts43046,97178,ACTOR,Inui Saki (voice)
ts43046,4308,ACTOR,Irina Avalon (voice)
ts43046,247,ACTOR,Arisa Botan (voice)
ts43287,717107,ACTOR,Ono-chan
ts43287,100897,ACTOR,Ruriko Igarashi
ts43287,725022,ACTOR,Ryouka Asahina
ts43287,673478,ACTOR,Reina Saeka
ts43287,717106,DIRECTOR,nan
ts43287,673514,DIRECTOR,nan
ts66548,971008,ACTOR,Kurumi Satou (voice)
ts66548,971013,ACTOR,Ayako Suzuki (voice)
ts66548,971465,ACTOR,Nishi Nishiaraidaishi (voice)
ts66548,971011,ACTOR,Kinako Tanaka (voice)
ts53002,145,ACTOR,Kotora (voice)
ts53002,210295,ACTOR,Kuro (voice)
ts53002,57418,ACTOR,Mike (voice)
ts53002,5173,ACTOR,Shiro (voice)
ts53002,388,ACTOR,Tora (voice)
ts38965,138,ACTOR,Souichirou Sena (Main Character)
ts38965,274,ACTOR,Takeru Kuroki (Main Character)
ts38965,206,ACTOR,Asami Kazari (Main S1) (Sub-Main S2)
ts38965,11254,ACTOR,Haruka Hoshimiya
ts38965,97287,ACTOR,Tomoki Hachijou (Bird)
ts38965,14002,ACTOR,Koutarou Inagi
ts38965,160921,ACTOR,Rin Yamabuki
ts38965,22310,ACTOR,Mythos
ts38965,104827,ACTOR,Madoka Amano
ts38965,137930,ACTOR,Tomoki Hachijou
ts38965,40659,ACTOR,Liko
ts38965,330,ACTOR,Yasuharu Funasaka
ts38965,726381,ACTOR,Marimo Kaburagi
ts38965,57656,ACTOR,Namihei Sado
ts38965,4602,ACTOR,Abigail Martinez
ts38965,60813,ACTOR,Kyoukai-sama
ts38965,106872,ACTOR,Emilia Edelman
ts53540,143,ACTOR,Mitsuhide Akechi
ts53540,207,ACTOR,Chidori
ts53540,5174,ACTOR,Nobunaga Oda
ts53540,103220,ACTOR,Nagamasa Azai
ts53540,11406,ACTOR,Yoshikage Asakura
ts53540,123493,ACTOR,Yoshiaki Ashikaga
ts53540,376357,DIRECTOR,nan
ts53720,54388,ACTOR,nan
ts53720,125230,ACTOR,nan
ts35261,106871,ACTOR,风澄彻
ts35261,4575,ACTOR,片桐镜华
ts35261,821123,ACTOR,片桐镜磨
ts35261,452,ACTOR,雷米·奥德纳
ts35261,39339,ACTOR,龙胆静音
ts35261,100591,ACTOR,草阴稜
ts35261,10894,ACTOR,罗汉堂旭
ts35261,10869,ACTOR,奥尔加·珍宁
ts35261,84497,ACTOR,亚伦·伯勒斯
ts35261,96383,ACTOR,乔纳森·西斯摩尔
ts35261,379,ACTOR,ξ988
ts35261,28176,ACTOR,真加部主水
ts35261,130,ACTOR,露莎
ts35261,380,ACTOR,筱生茉莉
ts35261,330,ACTOR,斯里尼瓦瑟·森
ts35261,389,ACTOR,水潟九美
ts35261,695659,ACTOR,MIKI
ts53089,695659,ACTOR,Yuzuka Hanami
ts53089,182730,ACTOR,Miton
ts53089,30778,ACTOR,Yuzuka's Pap
ts53089,3983,ACTOR,Miyoko
ts53089,279202,ACTOR,Mafuyu Shinogi
ts53089,138986,ACTOR,Pochi
ts53089,182726,ACTOR,Daiya
ts53089,208273,ACTOR,Grandpa
ts53089,654009,ACTOR,Chiya Sakagami
ts38726,135601,ACTOR,Agesaku Katsumata
ts38726,698701,ACTOR,Satomi Amana
ts38726,1637876,ACTOR,Takashi Hirazumi
ts38726,34857,ACTOR,Gorō Mizokuro
ts38726,253571,ACTOR,Kyuuji Natsume
ts38726,678764,ACTOR,Mitsuo Muro
ts38726,1637874,ACTOR,"Jousuke Shirai, Bar Owner"
ts38726,4277,ACTOR,Shiori Karasawa
ts38726,1637872,ACTOR,Koromo Katsumata
ts38726,101392,ACTOR,DJ Ikenosuke
ts38726,96460,ACTOR,Agetarō Katsumata
ts38726,97729,ACTOR,DJ Big Master Fly
ts38726,462,ACTOR,Raita Fujii
ts38726,136,ACTOR,DJ Oily
ts38726,75908,ACTOR,Shūgo Oshibori
ts38726,1637506,ACTOR,Joe Odagiri
ts38726,1637879,ACTOR,Club Guest
ts38726,88747,ACTOR,E. Dong Myeong
ts38726,103208,ACTOR,Katsuyo Katsumata
ts38726,97298,ACTOR,Sonoko Hattori
ts38726,376357,DIRECTOR,nan
ts57532,53311,ACTOR,Itsuki Katagiri (voice)
ts57532,59106,ACTOR,Shin Oikawa (voice)
ts57532,30768,ACTOR,Haruto Mikami (voice)
ts56647,100897,ACTOR,Asuka (voice)
ts56647,592421,ACTOR,Kyouko (voice)
ts56647,673478,ACTOR,Mirai (voice)
ts56647,673627,ACTOR,Sayo (voice)
ts56647,673514,DIRECTOR,nan
ts57067,106872,ACTOR,Ayano Takamiva (Voice)
ts57067,698745,ACTOR,Nasuno Takamiya (voice)
ts57067,4278,ACTOR,Youta Oshimoto (voice)
ts57067,11175,ACTOR,Marimo Bandou (Voice)
ts57067,235440,ACTOR,Nasuno's Father (Voice)
ts57067,249758,ACTOR,Kanae Shinjou (Voice)
ts57067,279201,ACTOR,Yuri Oshimoto (Voice)
ts74588,247,ACTOR,Shirai Reiko
ts74588,397340,ACTOR,Maeda-san
ts74588,103486,ACTOR,Satonaka Chie
ts74588,1285953,ACTOR,Kanemoto Sakura
ts74588,698701,ACTOR,Miyamura Yuki
ts74588,971011,ACTOR,Mori Asuka
